Date,mvrv_ratio_z_proxy,puell_multiple,mvrv_implied_profitability_proxy
2024-04-06,0.9539313502268664,1.9634228701933911,0.9598101333289456
2024-04-07,0.963876062291136,2.1531172086331294,0.9604374221012736
2024-04-08,1.067451453532379,2.060630381057605,0.9663357171891744
2024-04-09,0.9380395728397436,1.8282152919961112,0.9588509166724264
2024-04-10,1.0056131228103284,1.9262804172999308,0.962957855789273
2024-04-11,0.976832129929136,1.6675040880890135,0.9612777089845316
2024-04-12,0.8345882498568868,1.6418138805475675,0.951779063689782
2024-04-13,0.7131746605918644,1.898779628315458,0.9419580178621436
2024-04-14,0.7635816089014771,1.8436351928298729,0.9462597335473224
2024-04-15,0.6555749299174453,1.5948142856040886,0.936685778292122
2024-04-16,0.6703685337466277,1.872345583590757,0.9380968851347652
2024-04-17,0.5537497640276682,1.4921983400714354,0.9262357211156792
2024-04-18,0.6539302524798748,1.6314967738925383,0.9365556380350132
2024-04-19,0.6618221933944824,1.6784895304353922,0.9373179808227414
2024-04-20,0.7153712804394444,0.7452854992671715,0.9422160367448608
2024-04-21,0.7170294680864222,0.803203487686879,0.9423720717966056
2024-04-22,0.8071657631282256,0.8981306224977,0.949789543111745
2024-04-23,0.7784631237874192,0.9835705379004216,0.947546419650846
2024-04-24,0.6607139511144614,0.8768427406513973,0.9372746116948674
2024-04-25,0.6745551192555665,0.8126970664523915,0.9385843371899626
2024-04-26,0.638961912817955,0.7470715556541266,0.9352009777229374
2024-04-27,0.6209900062011032,0.7820508397028797,0.9334320689245554
2024-04-28,0.5969492105497655,0.7763417496249029,0.9309919142814952
2024-04-29,0.6382088055263898,0.7372158573091959,0.9351548445190268
2024-04-30,0.4831794073075726,0.7531716869112052,0.918255838231704
2024-05-01,0.3680471176142385,0.676045086361977,0.9032053758739678
2024-05-02,0.4167710069003023,0.7556888796715002,0.9098646455375804
2024-05-03,0.5938252834636603,0.71568478074849,0.9307000041122964
2024-05-04,0.6347437573463701,0.7930290765664997,0.934844073881688
